"","location","social_context","rec_ID","notetype","Begin.File","Begin.Time..s.","End.Time..s.","Delta.Time..s.","Avg.Entropy..bits.","Max.Entropy..bits.","BW.90...Hz.","IQR.BW..Hz.","IQR.Dur..s.","PFC.Max.Slope..Hz.ms.","PFC.Min.Slope..Hz.ms.","Peak.Freq..Hz.","PFC.Max.Freq..Hz.","PFC.Min.Freq..Hz.","Peak.Time.Relative"
"281","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",247.027880441,247.448947376,0.421,3.627,5.032,1292,258.4,0.1,207.7,-237.4,1464.3,1722.7,172.3,0.5915
"282","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",272.705911825,273.112705304,0.407,3.792,5.452,1636.5,344.5,0.1,207.7,-237.4,1550.4,2239.5,172.3,0.5072
"283","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",283.916666304,284.252092506,0.335,3.396,5.158,516.8,172.3,0.1,252.2,-252.2,1636.5,1636.5,172.3,0.3393
"284","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",293.409450617,293.801970641,0.393,3.534,5.443,1033.6,172.3,0.1,267.1,-252.2,1722.7,1808.8,172.3,0.3939
"285","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",6.265295936,6.502673044,0.237,3.992,5.402,2153.3,344.5,0.1,252.2,-222.6,1722.7,1722.7,86.1,0.375
"286","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",29.136916818,29.374293926,0.237,4.2,5.562,2584,602.9,0.1,222.6,-341.3,1550.4,2411.7,258.4,0.55
"287","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",48.471381484,48.771736192,0.3,3.882,5.286,1464.3,258.4,0.1,222.6,-237.4,1722.7,1722.7,258.4,0.4314
"288","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",58.487472564,58.797516134,0.31,3.642,5.411,1205.9,172.3,0.1,267.1,-267.1,1636.5,1722.7,172.3,0.3269
"289","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",67.756920927,68.018520188,0.262,3.845,5.163,1722.7,258.4,0.1,222.6,-222.6,1722.7,1722.7,258.4,0.3636
"290","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",78.693692782,78.950447612,0.257,3.888,5.329,1894.9,258.4,0.1,207.7,-178.1,1636.5,1636.5,258.4,0.5814
"291","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",92.261713446,92.533001569,0.271,3.998,5.292,1894.9,344.5,0.1,237.4,-222.6,1636.5,1894.9,258.4,0.3913
"292","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",106.639127735,106.866815981,0.228,3.878,5.446,2067.2,258.4,0.1,252.2,-178.1,1636.5,1722.7,172.3,0.5789
"293","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",124.970191793,125.236635485,0.266,3.764,5.196,1292,172.3,0.1,237.4,-163.2,1636.5,1722.7,86.1,0.5
"294","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",139.938485762,140.253373762,0.315,3.827,5.262,1292,258.4,0.1,222.6,-192.9,1722.7,1722.7,258.4,0.5283
"295","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",152.105988077,152.3772762,0.271,3.619,5.272,1119.7,172.3,0.1,222.6,-207.7,1636.5,1722.7,258.4,0.4783
"296","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",163.008861151,163.31890472,0.31,3.896,5.224,1292,258.4,0.1,207.7,-252.2,1636.5,1636.5,172.3,0.5094
"297","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",179.411474195,179.677917887,0.266,3.753,5.015,1119.7,258.4,0.1,178.1,-222.6,1636.5,1636.5,258.4,0.4222
"298","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",193.202461198,193.493127044,0.291,3.686,5.309,1378.1,258.4,0.1,237.4,-222.6,1636.5,1722.7,344.5,0.4694
"299","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",204.357232437,204.676964868,0.32,3.624,5.087,1205.9,258.4,0,237.4,-252.2,1722.7,1722.7,86.1,0.4444
"300","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",219.359829457,219.669873026,0.31,3.851,5.256,1378.1,258.4,0,207.7,-207.7,1636.5,1722.7,258.4,0.4231
"301","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",231.63860669,231.987405705,0.349,3.84,5.267,1378.1,258.4,0.1,207.7,-207.7,1636.5,1636.5,344.5,0.5254
"302","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",378.666308039,379.024795916,0.358,4.161,5.321,2497.9,689.1,0.1,237.4,-311.6,1722.7,2153.3,172.3,0.5167
"303","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",390.766355892,391.037644015,0.271,3.999,5.233,1981.1,430.7,0.1,178.1,-252.2,1722.7,1722.7,172.3,0.6522
"304","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",397.880136734,398.151424857,0.271,3.923,5.226,1894.9,344.5,0.1,207.7,-207.7,1636.5,1722.7,516.8,0.6
"305","tamhini","A","l_05","AN","ZOOM0488_Tr1.WAV",404.867276176,405.14825316,0.281,4.036,5.263,2067.2,516.8,0.1,237.4,-237.4,1550.4,1722.7,172.3,0.5417
"306","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",7.460091988,7.771419647,0.311,3.066,4.92,430.7,172.3,0.1,163.2,-133.5,1981.1,2067.2,775.2,0.3654
"307","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",14.134452263,14.497667866,0.363,3.204,4.994,516.8,172.3,0.1,222.6,-222.6,1981.1,2067.2,0,0.5161
"308","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",20.356748672,20.742201965,0.385,3.358,5.462,430.7,172.3,0.1,281.9,-296.8,1981.1,2153.3,86.1,0.4848
"309","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",29.17603127,29.554071999,0.378,3.17,5.18,430.7,172.3,0.1,267.1,-267.1,2067.2,2067.2,172.3,0.4219
"310","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",37.782786623,38.123764536,0.341,3.119,5.386,430.7,172.3,0.1,281.9,-267.1,2067.2,2153.3,258.4,0.5
"311","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",43.750469271,44.113684874,0.363,3.195,5.15,430.7,172.3,0.1,281.9,-252.2,2067.2,2067.2,86.1,0.4516
"312","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",50.2568247,50.620040303,0.363,3.548,5.395,689.1,86.1,0.1,489.6,-222.6,1722.7,3014.6,172.3,0.4516
"313","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",57.870245923,58.226048963,0.356,3.459,5.2,947.5,86.1,0.1,296.8,-311.6,1722.7,2067.2,86.1,0.5833
"314","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",62.748173224,63.103976263,0.356,3.19,5.079,430.7,86.1,0.1,237.4,-326.4,1981.1,2153.3,86.1,0.5333
"315","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",70.547009818,70.939875675,0.393,3.456,5.44,430.7,172.3,0.1,504.5,-445.1,1981.1,3014.6,86.1,0.403
"316","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",78.086254764,78.449470367,0.363,3.361,5.217,430.7,172.3,0.1,281.9,-296.8,1981.1,2067.2,86.1,0.4677
"317","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",84.632165579,84.943493239,0.311,3.316,5.16,947.5,172.3,0.1,222.6,-222.6,1981.1,2153.3,172.3,0.3846
"318","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",91.22503951,91.573429986,0.348,3.41,5.629,1119.7,172.3,0.1,281.9,-252.2,1981.1,2153.3,258.4,0.4407
"319","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",99.693352274,100.049155313,0.356,3.514,5.349,1033.6,258.4,0.1,356.1,-474.8,1981.1,3014.6,86.1,0.4426
"320","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",104.867827918,105.238456085,0.371,3.355,5.264,516.8,172.3,0.1,311.6,-311.6,1981.1,2067.2,0,0.4516
"321","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",110.79103277,111.154248373,0.363,3.418,5.217,344.5,86.1,0,341.3,-341.3,1981.1,2067.2,86.1,0.5323
"322","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",116.061881405,116.425097008,0.363,3.4,5.471,516.8,172.3,0.1,281.9,-296.8,2067.2,3100.8,86.1,0.4516
"323","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",123.062436652,123.433064818,0.371,3.426,5.194,430.7,86.1,0,415.5,-430.3,2153.3,2756.2,258.4,0.4444
"324","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",130.992161006,131.310901229,0.319,3.245,5.399,430.7,86.1,0,296.8,-281.9,2153.3,2153.3,344.5,0.4259
"325","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",141.956323741,142.289889091,0.334,3.355,5.147,516.8,172.3,0.1,281.9,-311.6,2067.2,2067.2,86.1,0.4464
"326","tamhini","A","l_06","AN","ZOOM0503_Tr1.WAV",152.537511252,152.885901728,0.348,3.459,5.211,1033.6,172.3,0.1,296.8,-311.6,1808.8,3014.6,86.1,0.6441
"327","tamhini","A","l_06","DN","ZOOM0503_Tr1.WAV",7.966685278,8.329900881,0.363,3.85,5.223,1808.8,861.3,0.1,281.9,-252.2,1722.7,1808.8,0,0.7213
"328","tamhini","A","l_06","DN","ZOOM0503_Tr1.WAV",14.645969777,15.068485886,0.423,3.955,5.348,1808.8,861.3,0.2,281.9,-281.9,1722.7,1808.8,86.1,0.5556
"329","tamhini","A","l_06","DN","ZOOM0503_Tr1.WAV",20.925077748,21.280880788,0.356,3.797,5.25,1894.9,861.3,0.2,267.1,-252.2,1722.7,1894.9,172.3,0.7833
"330","tamhini","A","l_06","DN","ZOOM0503_Tr1.WAV",29.74431091,30.14458933,0.4,4.07,5.031,2584,775.2,0.2,311.6,-267.1,947.5,2928.5,172.3,0.7647
"331","tamhini","A","l_06","DN","ZOOM0503_Tr1.WAV",63.264666209,63.702007446,0.437,4.118,5.717,2411.7,861.3,0.2,281.9,-267.1,947.5,1722.7,86.1,0.6351
"332","tamhini","A","l_06","DN","ZOOM0503_Tr1.WAV",116.580710193,116.980988613,0.4,4.104,5.501,2497.9,861.3,0.1,296.8,-296.8,947.5,1981.1,86.1,0.3971
"333","tamhini","A","l_06","DN","ZOOM0503_Tr1.WAV",131.508552703,131.886593433,0.378,4.129,5.112,2584,861.3,0.2,296.8,-267.1,947.5,1808.8,86.1,0.75
"334","tamhini","A","l_06","DN","ZOOM0503_Tr1.WAV",142.507391807,142.944733043,0.437,4.214,5.311,2497.9,861.3,0.2,415.5,-252.2,947.5,2756.2,86.1,0.7838
"335","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",37.832292771,38.140782962,0.308,4.306,5.534,2928.5,689.1,0.1,252.2,-252.2,1550.4,1981.1,258.4,0.3077
"336","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",53.268663172,53.570589742,0.302,3.948,5.486,1981.1,516.8,0.1,237.4,-222.6,1550.4,1981.1,258.4,0.3137
"337","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",65.608330788,65.877439252,0.269,3.685,5.704,1636.5,516.8,0.1,281.9,-341.3,1981.1,2497.9,344.5,0.4444
"338","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",74.287786933,74.622531608,0.335,3.732,5.446,1292,430.7,0.1,267.1,-252.2,1981.1,2067.2,344.5,0.4643
"339","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",82.297509309,82.612563121,0.315,3.856,5.311,1378.1,430.7,0.1,267.1,-237.4,1981.1,2067.2,344.5,0.434
"340","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",92.235744081,92.498288925,0.263,3.979,5.554,2067.2,602.9,0.1,267.1,-252.2,1636.5,1981.1,258.4,0.2727
"341","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",97.044100406,97.319772492,0.276,3.816,5.767,1981.1,344.5,0.1,252.2,-252.2,1636.5,1808.8,258.4,0.3478
"342","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",103.505767946,103.788003652,0.282,3.933,5.374,2411.7,516.8,0.1,222.6,-252.2,1636.5,1722.7,172.3,0.4167
"343","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",108.950461765,109.219570229,0.269,3.832,5.482,2067.2,516.8,0.1,222.6,-133.5,1636.5,2153.3,344.5,0.4222
"344","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",115.786130509,116.048675352,0.263,3.871,5.501,2153.3,516.8,0.1,252.2,-252.2,1808.8,1894.9,258.4,0.4444
"345","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",121.756498161,122.051861109,0.295,3.794,5.365,1981.1,430.7,0.1,237.4,-281.9,1981.1,2756.2,258.4,0.6
"346","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",129.274068176,129.582558367,0.308,3.765,5.844,1464.3,344.5,0.1,267.1,-281.9,1808.8,1981.1,344.5,0.3846
"347","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",138.392565634,138.694492204,0.302,3.639,5.057,1550.4,344.5,0.1,222.6,-237.4,1894.9,1981.1,344.5,0.4902
"348","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",146.166605707,146.481659519,0.315,3.852,5.391,1894.9,430.7,0.1,222.6,-281.9,1808.8,1894.9,258.4,0.566
"349","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",154.123342234,154.444959667,0.322,3.985,5.329,1722.7,516.8,0.1,222.6,-267.1,1894.9,1894.9,258.4,0.5556
"350","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",160.264364034,160.54003612,0.276,3.833,5.385,1808.8,344.5,0.1,267.1,-237.4,1722.7,1808.8,86.1,0.6739
"351","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",165.938760681,166.188178283,0.249,3.771,5.678,1378.1,258.4,0.1,222.6,-237.4,1808.8,1808.8,430.7,0.5238
"352","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",172.019863396,172.28897186,0.269,3.463,5.532,861.3,86.1,0.1,267.1,-252.2,1808.8,1894.9,344.5,0.3778
"353","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",176.991714147,177.273949853,0.282,3.934,5.565,1722.7,172.3,0.1,133.5,-207.7,1636.5,1722.7,258.4,0.4583
"354","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",184.753235033,185.048597982,0.295,3.675,5.627,1636.5,344.5,0.1,281.9,-252.2,1894.9,1981.1,344.5,0.42
"355","tamhini","A","l_07","AN","ZOOM0505_Tr1.WAV",192.76940181,193.051637517,0.282,3.585,5.486,1033.6,344.5,0.1,252.2,-252.2,1981.1,1981.1,430.7,0.3958
"356","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",66.094157968,66.376393675,0.282,3.908,5.333,1981.1,430.7,0.1,192.9,-148.4,1292,1808.8,344.5,0.5
"357","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",74.832084624,75.10775671,0.276,3.821,5.699,1722.7,430.7,0.1,178.1,-192.9,1636.5,1722.7,258.4,0.4255
"358","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",97.536252767,97.831615716,0.295,4.267,5.47,3014.6,516.8,0.1,281.9,-252.2,1119.7,2756.2,344.5,0.38
"359","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",109.409915241,109.724969053,0.315,4.382,5.537,3273,602.9,0.1,222.6,-222.6,1119.7,1722.7,258.4,0.4528
"360","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",122.326567478,122.648184911,0.322,3.979,5.642,2153.3,344.5,0.1,267.1,-222.6,1636.5,1808.8,86.1,0.4364
"361","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",129.812404325,130.068385547,0.256,3.91,5.451,2153.3,516.8,0.1,222.6,-192.9,1636.5,1722.7,258.4,0.5116
"362","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",138.890923956,139.127214315,0.236,3.717,5.381,2153.3,344.5,0.1,237.4,-207.7,1636.5,1808.8,430.7,0.4872
"363","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",146.841335302,147.110443766,0.269,4.042,5.44,2670.1,602.9,0.1,207.7,-207.7,1550.4,1808.8,258.4,0.5217
"364","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",154.740322616,154.970049354,0.23,3.88,5.355,2153.3,516.8,0.1,207.7,-237.4,1550.4,1636.5,258.4,0.359
"365","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",177.582797705,177.845342548,0.263,4.081,5.565,2756.2,430.7,0.1,519.3,-296.8,1464.3,3100.8,86.1,0.5
"366","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",185.343472095,185.61258056,0.269,3.907,5.848,2153.3,430.7,0.1,207.7,-192.9,1464.3,2067.2,172.3,0.2889
"367","tamhini","A","l_07","DN","ZOOM0505_Tr1.WAV",193.326939987,193.582921209,0.256,3.787,5.709,1981.1,430.7,0.1,178.1,-207.7,1119.7,1722.7,258.4,0.3023
"368","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",4.288082404,4.716739649,0.429,3.529,5.879,861.3,258.4,0.2,356.1,-385.8,1205.9,3014.6,775.2,0.8493
"369","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",13.434925201,13.858655351,0.424,3.178,5.542,775.2,258.4,0.2,207.7,-222.6,1119.7,1464.3,172.3,0.2917
"370","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",26.566422225,26.985225281,0.419,3.305,5.678,861.3,430.7,0.1,118.7,-118.7,1292,1722.7,689.1,0.6901
"371","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",34.111454855,34.54996629,0.439,3.238,6.006,775.2,258.4,0.2,222.6,-148.4,1119.7,1464.3,86.1,0.3108
"372","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",51.520316662,51.939119717,0.419,3.313,5.662,861.3,258.4,0.2,252.2,-296.8,1119.7,2928.5,172.3,0.2958
"373","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",64.543237282,64.971894527,0.429,3.223,5.585,861.3,258.4,0.2,222.6,-237.4,1119.7,1550.4,86.1,0.3014
"374","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",74.584942305,75.01359955,0.429,3.189,5.572,861.3,344.5,0.2,222.6,-207.7,1119.7,2325.6,861.3,0.2877
"375","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",83.363620007,83.811985631,0.448,3.388,5.742,689.1,172.3,0.2,222.6,-296.8,1205.9,1894.9,86.1,0.7368
"376","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",91.953700309,92.372503364,0.419,3.148,5.798,689.1,258.4,0.2,222.6,-118.7,1205.9,2239.5,344.5,0.2535
"377","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",101.50999791,101.958363534,0.448,3.188,5.54,689.1,258.4,0.2,148.4,-192.9,1119.7,1550.4,86.1,0.3026
"378","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",111.221758469,111.63563443,0.414,3.11,5.161,861.3,344.5,0.2,252.2,-237.4,1550.4,1550.4,86.1,0.5286
"379","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",121.046677612,121.480261952,0.434,3.149,5.484,861.3,430.7,0.2,59.4,-148.4,1119.7,1550.4,258.4,0.2466
"380","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",132.211576779,132.645161119,0.434,3.275,5.416,689.1,344.5,0.1,252.2,-222.6,1119.7,1550.4,0,0.2973
"381","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",140.444543876,140.878128216,0.434,3.082,5.542,689.1,344.5,0.1,237.4,-222.6,1464.3,1464.3,86.1,0.5135
"382","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",153.318467318,153.717561994,0.399,3.061,5.844,602.9,86.1,0.2,207.7,-192.9,1119.7,1464.3,86.1,0.3382
"383","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",161.68020391,162.034954734,0.355,3.01,5.276,516.8,86.1,0.2,89,-103.9,1119.7,1464.3,775.2,0.3115
"384","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",173.015683159,173.404923646,0.389,3.072,5.509,689.1,344.5,0.1,222.6,-178.1,1464.3,1464.3,172.3,0.5758
"385","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",180.366377031,180.829523939,0.463,3.292,5.51,861.3,430.7,0.1,133.5,-133.5,1550.4,1636.5,86.1,0.6203
"386","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",188.001272268,188.503835935,0.503,3.288,5.542,775.2,344.5,0.1,252.2,-252.2,1464.3,2067.2,86.1,0.4353
"387","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",196.491816092,196.925400432,0.434,2.947,5.487,602.9,344.5,0.1,237.4,-252.2,1550.4,2928.5,344.5,0.527
"388","tamhini","A","l_08","AN","ZOOM0507_Tr1.WAV",204.08798476,204.551131669,0.463,2.992,5.394,775.2,344.5,0.1,252.2,-133.5,1550.4,1550.4,86.1,0.4937
"389","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",4.918750535,5.327699401,0.409,3.593,5.612,2067.2,258.4,0.1,281.9,-370.9,1033.6,2928.5,344.5,0.2899
"390","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",34.835053887,35.234148563,0.399,4.09,5.722,3273,430.7,0.2,341.3,-430.3,947.5,2928.5,86.1,0.4118
"391","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",111.856688663,112.255783339,0.399,3.88,5.437,3273,430.7,0.2,192.9,-192.9,1119.7,1205.9,86.1,0.7164
"392","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",121.707408747,122.140993087,0.434,4.029,5.438,3617.6,344.5,0.2,103.9,-59.4,947.5,1205.9,344.5,0.3836
"393","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",141.154045523,141.572848578,0.419,4.122,5.604,3531.4,430.7,0.2,163.2,-192.9,1119.7,1292,86.1,0.6528
"394","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",162.292341707,162.716071858,0.424,4.13,5.805,3876,430.7,0.2,400.6,-356.1,1119.7,2411.7,86.1,0.5417
"395","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",173.623584051,174.062095485,0.439,3.924,5.786,3014.6,430.7,0.2,370.9,-326.4,1119.7,2928.5,172.3,0.7027
"396","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",181.06702536,181.559734836,0.493,4.105,5.504,3445.3,430.7,0.2,326.4,-311.6,1119.7,3014.6,344.5,0.4286
"397","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",188.739646294,189.14859516,0.409,3.936,5.789,3014.6,344.5,0.2,192.9,-192.9,1119.7,2239.5,172.3,0.4783
"398","tamhini","A","l_08","DN","ZOOM0507_Tr1.WAV",197.153725273,197.577455423,0.424,3.93,5.864,2756.2,430.7,0.2,341.3,-326.4,1119.7,2842.4,430.7,0.6528
"399","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",12.312834968,12.742693342,0.43,2.971,5.084,689.1,172.3,0.1,222.6,-222.6,1550.4,1636.5,86.1,0.4658
"400","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",21.420885795,21.868289409,0.447,2.971,4.988,775.2,172.3,0.1,148.4,-118.7,1464.3,1636.5,430.7,0.3158
"401","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",29.951493996,30.319944031,0.368,2.83,4.711,861.3,172.3,0.1,133.5,-148.4,1464.3,1636.5,775.2,0.2857
"402","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",41.279926565,41.718557559,0.439,2.976,5.088,861.3,172.3,0.1,267.1,-192.9,1550.4,2928.5,172.3,0.2703
"403","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",54.072581945,54.511212939,0.439,2.968,5.534,861.3,172.3,0.1,103.9,-118.7,1464.3,1636.5,86.1,0.6267
"404","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",65.602780777,66.06772963,0.465,3.085,5.126,861.3,172.3,0.1,222.6,-207.7,1464.3,1636.5,86.1,0.6076
"405","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",77.851370386,78.28122876,0.43,3,5.088,861.3,172.3,0.1,59.4,-148.4,1464.3,1636.5,86.1,0.6575
"406","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",88.46938009,88.916783703,0.447,2.875,4.666,861.3,172.3,0.1,44.5,-118.7,1378.1,1636.5,775.2,0.6711
"407","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",100.875880851,101.323284464,0.447,2.761,4.614,775.2,172.3,0.1,163.2,-192.9,1378.1,1636.5,258.4,0.7237
"408","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",111.055418905,111.502822518,0.447,2.926,5.284,689.1,172.3,0.1,118.7,-222.6,1378.1,1636.5,86.1,0.6184
"409","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",122.304093186,122.72517894,0.421,2.847,5.162,775.2,172.3,0.1,148.4,-148.4,1464.3,1550.4,516.8,0.6111
"410","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",136.736893816,137.122889091,0.386,2.91,4.916,602.9,258.4,0.1,237.4,-237.4,1464.3,2928.5,689.1,0.6462
"411","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",148.643187911,149.099364145,0.456,3.144,5.207,775.2,258.4,0.1,133.5,-133.5,1464.3,1550.4,602.9,0.6104
"412","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",160.26128427,160.647279544,0.386,3.139,5,689.1,172.3,0.1,222.6,-133.5,1292,1550.4,86.1,0.7273
"413","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",171.571032224,172.044753697,0.474,3.002,4.932,947.5,172.3,0.2,370.9,-385.8,1550.4,3014.6,258.4,0.4074
"414","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",181.908963457,182.338821831,0.43,2.822,5.078,861.3,172.3,0.1,341.3,-281.9,1464.3,3014.6,775.2,0.6438
"415","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",192.535913114,192.983316728,0.447,2.944,5.405,861.3,172.3,0.1,148.4,-133.5,1464.3,1722.7,86.1,0.6579
"416","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",202.723419079,203.153277453,0.43,2.82,5.355,775.2,172.3,0.1,207.7,-252.2,1550.4,1636.5,0,0.3562
"417","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",210.615558129,211.045416503,0.43,2.675,4.83,775.2,172.3,0.2,29.7,-89,1550.4,1636.5,775.2,0.3288
"418","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",222.434771391,222.785676186,0.351,2.769,4.739,430.7,172.3,0.1,74.2,-89,1378.1,1464.3,775.2,0.55
"419","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",235.164568357,235.541791011,0.377,2.803,4.727,516.8,172.3,0.1,281.9,-281.9,1464.3,3014.6,86.1,0.5469
"420","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",245.862830359,246.275143493,0.412,2.787,5.047,689.1,86.1,0.1,207.7,-222.6,1378.1,1550.4,86.1,0.6143
